method,game,seed,bin,return
Harmony,hero,3,2,781.25
Harmony,hero,3,3,2796.25
Harmony,hero,3,4,2531.1111111111113
Harmony,hero,3,5,2958.3333333333335
Harmony,hero,3,6,2977.0833333333335
Harmony,hero,3,7,2961.818181818182
Harmony,hero,3,8,3004.5833333333335
Harmony,hero,3,9,3003.846153846154
Harmony,hero,3,10,3012.2727272727275
Harmony,hero,3,11,3090.0
Harmony,hero,3,12,3553.5714285714284
Harmony,hero,3,13,3387.5
Harmony,hero,3,14,4331.666666666667
Harmony,hero,3,15,5331.0
Harmony,hero,3,16,7500.0
Harmony,hero,3,17,7522.0
Harmony,hero,3,18,7088.333333333333
Harmony,hero,3,19,7521.666666666667
Harmony,hero,4,0,1056.6666666666667
Harmony,hero,4,1,340.8333333333333
Harmony,hero,4,2,1896.6666666666667
Harmony,hero,4,3,2374.285714285714
Harmony,hero,4,4,2444.285714285714
Harmony,hero,4,5,2958.3333333333335
Harmony,hero,4,6,3042.1428571428573
Harmony,hero,4,7,3606.0
Harmony,hero,4,8,3046.0
Harmony,hero,4,9,3409.5
Harmony,hero,4,10,3066.6666666666665
Harmony,hero,4,11,3470.5
Harmony,hero,4,12,4586.875
Harmony,hero,4,13,7057.5
Harmony,hero,4,14,7262.5
Harmony,hero,4,15,6940.555555555556
Harmony,hero,4,16,7520.0
Harmony,hero,4,17,7519.285714285715
Harmony,hero,4,18,7535.0
Harmony,hero,4,19,7550.833333333333
Harmony,hero,5,0,756.1111111111111
Harmony,hero,5,1,1385.0
Harmony,hero,5,2,1802.5
Harmony,hero,5,3,2950.0
Harmony,hero,5,4,3180.0
Harmony,hero,5,5,3090.5555555555557
Harmony,hero,5,6,3036.1111111111113
Harmony,hero,5,7,3067.8571428571427
Harmony,hero,5,8,3045.909090909091
Harmony,hero,5,9,3132.0
Harmony,hero,5,10,3085.0
Harmony,hero,5,11,2920.0
Harmony,hero,5,12,3109.375
Harmony,hero,5,13,3190.0
Harmony,hero,5,14,3094.1666666666665
Harmony,hero,5,15,3171.0
Harmony,hero,5,16,4250.0
Harmony,hero,5,17,6546.0
Harmony,hero,5,18,5603.0
Harmony,hero,5,19,7346.875
Harmony,jamesbond,0,0,44.44444444444444
Harmony,jamesbond,0,1,25.0
Harmony,jamesbond,0,2,6.25
Harmony,jamesbond,0,3,43.75
Harmony,jamesbond,0,4,37.5
Harmony,jamesbond,0,5,54.54545454545455
Harmony,jamesbond,0,6,61.111111111111114
Harmony,jamesbond,0,7,55.55555555555556
Harmony,jamesbond,0,8,100.0
Harmony,jamesbond,0,9,110.0
Harmony,jamesbond,0,10,225.0
Harmony,jamesbond,0,11,130.0
Harmony,jamesbond,0,12,156.25
Harmony,jamesbond,0,13,216.66666666666666
Harmony,jamesbond,0,14,216.66666666666666
Harmony,jamesbond,0,15,243.75
Harmony,jamesbond,0,16,192.85714285714286
Harmony,jamesbond,0,17,244.44444444444446
Harmony,jamesbond,0,18,264.2857142857143
Harmony,jamesbond,0,19,225.0
Harmony,jamesbond,2,0,33.333333333333336
Harmony,jamesbond,2,1,50.0
Harmony,jamesbond,2,2,35.0
Harmony,jamesbond,2,3,21.428571428571427
Harmony,jamesbond,2,4,55.55555555555556
Harmony,jamesbond,2,5,70.0
Harmony,jamesbond,2,6,50.0
Harmony,jamesbond,2,7,66.66666666666667
Harmony,jamesbond,2,8,77.77777777777777
Harmony,jamesbond,2,9,65.0
Harmony,jamesbond,2,10,116.66666666666667
Harmony,jamesbond,2,11,181.25
Harmony,jamesbond,2,12,143.75
Harmony,jamesbond,2,13,161.11111111111111
Harmony,jamesbond,2,14,166.66666666666666
Harmony,jamesbond,2,15,140.0
Harmony,jamesbond,2,16,165.0
Harmony,jamesbond,2,17,207.14285714285714
Harmony,jamesbond,2,18,192.85714285714286
Harmony,jamesbond,2,19,225.0
Harmony,jamesbond,3,0,35.0
Harmony,jamesbond,3,1,50.0
Harmony,jamesbond,3,2,25.0
Harmony,jamesbond,3,3,35.714285714285715
Harmony,jamesbond,3,4,56.25
Harmony,jamesbond,3,5,77.77777777777777
Harmony,jamesbond,3,6,121.42857142857143
Harmony,jamesbond,3,7,143.75
Harmony,jamesbond,3,8,216.66666666666666
Harmony,jamesbond,3,9,208.33333333333334
Harmony,jamesbond,3,10,260.0
Harmony,jamesbond,3,11,292.85714285714283
Harmony,jamesbond,3,12,270.0
Harmony,jamesbond,3,13,250.0
Harmony,jamesbond,3,14,257.14285714285717
Harmony,jamesbond,3,15,283.3333333333333
Harmony,jamesbond,3,16,300.0
Harmony,jamesbond,3,17,275.0
Harmony,jamesbond,3,18,325.0
Harmony,jamesbond,3,19,360.0
Harmony,jamesbond,4,0,27.77777777777778
Harmony,jamesbond,4,1,36.36363636363637
Harmony,jamesbond,4,2,44.44444444444444
Harmony,jamesbond,4,3,35.714285714285715
Harmony,jamesbond,4,4,16.666666666666668
Harmony,jamesbond,4,5,43.75
Harmony,jamesbond,4,6,100.0
Harmony,jamesbond,4,7,50.0
Harmony,jamesbond,4,8,100.0
Harmony,jamesbond,4,9,266.6666666666667
Harmony,jamesbond,4,10,200.0
Harmony,jamesbond,4,11,275.0
Harmony,jamesbond,4,12,362.5
Harmony,jamesbond,4,13,366.6666666666667
Harmony,jamesbond,4,14,433.3333333333333
Harmony,jamesbond,4,15,466.6666666666667
Harmony,jamesbond,4,16,516.6666666666666
Harmony,jamesbond,4,17,600.0
Harmony,jamesbond,4,18,450.0
Harmony,jamesbond,4,19,375.0
Harmony,jamesbond,5,0,35.0
Harmony,jamesbond,5,1,5.0
Harmony,jamesbond,5,2,15.0
Harmony,jamesbond,5,3,35.714285714285715
Harmony,jamesbond,5,4,10.0
Harmony,jamesbond,5,5,83.33333333333333
Harmony,jamesbond,5,6,16.666666666666668
Harmony,jamesbond,5,7,33.333333333333336
Harmony,jamesbond,5,8,130.0
Harmony,jamesbond,5,9,175.0
Harmony,jamesbond,5,10,110.0
Harmony,jamesbond,5,11,120.0
Harmony,jamesbond,5,12,108.33333333333333
Harmony,jamesbond,5,13,150.0
Harmony,jamesbond,5,14,362.5
Harmony,jamesbond,5,15,287.5
Harmony,jamesbond,5,16,250.0
Harmony,jamesbond,5,17,312.5
Harmony,jamesbond,5,18,275.0
Harmony,jamesbond,5,19,383.3333333333333
Harmony,kangaroo,0,0,20.0
Harmony,kangaroo,0,1,16.666666666666668
Harmony,kangaroo,0,2,111.11111111111111
Harmony,kangaroo,0,3,220.0
Harmony,kangaroo,0,4,80.0
Harmony,kangaroo,0,5,18.181818181818183
Harmony,kangaroo,0,6,92.3076923076923
Harmony,kangaroo,0,7,345.45454545454544
Harmony,kangaroo,0,8,622.2222222222222
Harmony,kangaroo,0,9,581.8181818181819
Harmony,kangaroo,0,10,580.0
Harmony,kangaroo,0,11,560.0
Harmony,kangaroo,0,12,545.4545454545455
Harmony,kangaroo,0,13,600.0
Harmony,kangaroo,0,14,581.8181818181819
Harmony,kangaroo,0,15,600.0
Harmony,kangaroo,0,16,600.0
Harmony,kangaroo,0,17,600.0
Harmony,kangaroo,0,18,563.6363636363636
Harmony,kangaroo,0,19,600.0
Harmony,kangaroo,2,0,18.181818181818183
Harmony,kangaroo,2,1,90.9090909090909
Harmony,kangaroo,2,2,320.0
Harmony,kangaroo,2,3,466.6666666666667
Harmony,kangaroo,2,4,333.3333333333333
Harmony,kangaroo,2,5,355.55555555555554
Harmony,kangaroo,2,6,460.0
Harmony,kangaroo,2,7,520.0
Harmony,kangaroo,2,8,560.0
Harmony,kangaroo,2,9,560.0
Harmony,kangaroo,2,10,560.0
Harmony,kangaroo,2,11,533.3333333333334
Harmony,kangaroo,2,12,600.0
Harmony,kangaroo,2,13,580.0
Harmony,kangaroo,2,14,700.0
Harmony,kangaroo,2,15,733.3333333333334
Harmony,kangaroo,2,16,925.0
Harmony,kangaroo,2,17,1233.3333333333333
Harmony,kangaroo,2,18,1600.0
Harmony,kangaroo,2,19,1740.0
Harmony,kangaroo,3,0,18.181818181818183
Harmony,kangaroo,3,1,0.0
Harmony,kangaroo,3,2,109.0909090909091
Harmony,kangaroo,3,3,400.0
Harmony,kangaroo,3,4,66.66666666666667
Harmony,kangaroo,3,5,22.22222222222222
Harmony,kangaroo,3,6,0.0
Harmony,kangaroo,3,7,311.1111111111111
Harmony,kangaroo,3,8,488.8888888888889
Harmony,kangaroo,3,9,440.0
Harmony,kangaroo,3,10,480.0
Harmony,kangaroo,3,11,580.0
Harmony,kangaroo,3,12,580.0
Harmony,kangaroo,3,13,580.0
Harmony,kangaroo,3,14,580.0
Harmony,kangaroo,3,15,580.0
Harmony,kangaroo,3,16,600.0
Harmony,kangaroo,3,17,600.0
Harmony,kangaroo,3,18,620.0
Harmony,kangaroo,3,19,644.4444444444445
Harmony,kangaroo,4,0,72.72727272727273
Harmony,kangaroo,4,1,54.54545454545455
Harmony,kangaroo,4,2,36.36363636363637
Harmony,kangaroo,4,3,0.0
Harmony,kangaroo,4,4,13.333333333333334
Harmony,kangaroo,4,5,57.142857142857146
Harmony,kangaroo,4,6,114.28571428571429
Harmony,kangaroo,4,7,163.63636363636363
Harmony,kangaroo,4,8,320.0
Harmony,kangaroo,4,9,511.1111111111111
Harmony,kangaroo,4,10,711.1111111111111
Harmony,kangaroo,4,11,900.0
Harmony,kangaroo,4,12,1085.7142857142858
Harmony,kangaroo,4,13,885.7142857142857
Harmony,kangaroo,4,14,1025.0
Harmony,kangaroo,4,15,1085.7142857142858
Harmony,kangaroo,4,16,725.0
Harmony,kangaroo,4,17,900.0
Harmony,kangaroo,4,18,1371.4285714285713
Harmony,kangaroo,4,19,1257.142857142857
Harmony,kangaroo,5,0,60.0
Harmony,kangaroo,5,1,20.0
Harmony,kangaroo,5,2,15.384615384615385
Harmony,kangaroo,5,3,0.0
Harmony,kangaroo,5,4,181.8181818181818
Harmony,kangaroo,5,5,218.1818181818182
Harmony,kangaroo,5,6,72.72727272727273
Harmony,kangaroo,5,7,36.36363636363637
Harmony,kangaroo,5,8,444.44444444444446
Harmony,kangaroo,5,9,436.3636363636364
Harmony,kangaroo,5,10,650.0
Harmony,kangaroo,5,11,650.0
Harmony,kangaroo,5,12,914.2857142857143
Harmony,kangaroo,5,13,1085.7142857142858
Harmony,kangaroo,5,14,1366.6666666666667
Harmony,kangaroo,5,15,1640.0
Harmony,kangaroo,5,16,2450.0
Harmony,kangaroo,5,17,4533.333333333333
Harmony,kangaroo,5,18,2875.0
Harmony,kangaroo,5,19,3050.0
Harmony,krull,0,0,2446.6666666666665
Harmony,krull,0,1,1825.0
Harmony,krull,0,2,2507.5
Harmony,krull,0,3,2593.3333333333335
Harmony,krull,0,4,4077.5
Harmony,krull,0,5,4753.333333333333
Harmony,krull,0,6,4142.5
Harmony,krull,0,7,4935.0
Harmony,krull,0,8,6050.0
Harmony,krull,0,9,6352.5
Harmony,krull,0,10,7282.5
Harmony,krull,0,11,6763.333333333333
Harmony,krull,0,12,7517.5
Harmony,krull,0,13,7880.0
Harmony,krull,0,14,8016.666666666667
Harmony,krull,0,15,6387.5
Harmony,krull,0,16,6973.333333333333
Harmony,krull,0,17,8550.0
Harmony,krull,0,18,10340.0
Harmony,krull,0,19,10776.666666666666
Harmony,krull,2,0,1833.3333333333333
Harmony,krull,2,1,2175.0
Harmony,krull,2,2,2030.0
Harmony,krull,2,3,2756.6666666666665
Harmony,krull,2,4,3147.5
Harmony,krull,2,5,4300.0
Harmony,krull,2,6,4242.5
Harmony,krull,2,7,6377.5
Harmony,krull,2,8,6705.0
Harmony,krull,2,9,7300.0
Harmony,krull,2,10,7590.0
Harmony,krull,2,11,8002.5
Harmony,krull,2,12,6880.0
Harmony,krull,2,13,7107.5
Harmony,krull,2,14,5650.0
Harmony,krull,2,15,7820.0
Harmony,krull,2,16,7607.5
Harmony,krull,2,17,8040.0
Harmony,krull,2,18,6930.0
Harmony,krull,2,19,6872.5
Harmony,krull,3,0,2420.0
Harmony,krull,3,1,1702.5
Harmony,krull,3,2,2213.3333333333335
Harmony,krull,3,3,2502.5
Harmony,krull,3,4,2766.6666666666665
Harmony,krull,3,5,3943.3333333333335
Harmony,krull,3,6,6292.5
Harmony,krull,3,7,6117.5
Harmony,krull,3,8,6403.333333333333
Harmony,krull,3,9,6962.5
Harmony,krull,3,10,7095.0
Harmony,krull,3,11,6643.333333333333
Harmony,krull,3,12,9220.0
Harmony,krull,3,13,7900.0
Harmony,krull,3,14,8155.0
Harmony,krull,3,15,8120.0
Harmony,krull,3,16,6513.333333333333
Harmony,krull,3,17,13665.0
Harmony,krull,3,18,7440.0
Harmony,krull,3,19,7560.0
Harmony,krull,4,0,1743.3333333333333
Harmony,krull,4,1,1803.3333333333333
Harmony,krull,4,2,1822.5
Harmony,krull,4,3,2780.0
Harmony,krull,4,4,2510.0
Harmony,krull,4,5,3288.0
Harmony,krull,4,6,6740.0
Harmony,krull,4,7,7625.0
Harmony,krull,4,8,5925.0
Harmony,krull,4,9,7876.666666666667
Harmony,krull,4,10,8265.0
Harmony,krull,4,11,8933.333333333334
Harmony,krull,4,12,6675.0
Harmony,krull,4,13,10530.0
Harmony,krull,4,14,8562.5
Harmony,krull,4,15,8680.0
Harmony,krull,4,16,7790.0
Harmony,krull,4,17,9146.666666666666
Harmony,krull,4,18,9166.666666666666
Harmony,krull,4,19,8710.0
Harmony,krull,5,0,1367.5
Harmony,krull,5,1,2415.0
Harmony,krull,5,2,2670.0
Harmony,krull,5,3,1530.0
Harmony,krull,5,4,2835.0
Harmony,krull,5,5,3547.5
Harmony,krull,5,6,5210.0
Harmony,krull,5,7,6363.333333333333
Harmony,krull,5,8,6607.5
Harmony,krull,5,9,6132.5
Harmony,krull,5,10,6416.666666666667
Harmony,krull,5,11,6234.0
Harmony,krull,5,12,6802.5
Harmony,krull,5,13,8073.333333333333
Harmony,krull,5,14,6332.5
Harmony,krull,5,15,8056.666666666667
Harmony,krull,5,16,7145.0
Harmony,krull,5,17,6552.5
Harmony,krull,5,18,7342.5
Harmony,krull,5,19,7145.0
Harmony,kung_fu_master,0,0,525.0
Harmony,kung_fu_master,0,1,583.3333333333334
Harmony,kung_fu_master,0,2,1160.0
Harmony,kung_fu_master,0,3,5500.0
Harmony,kung_fu_master,0,4,12100.0
Harmony,kung_fu_master,0,5,27200.0
Harmony,kung_fu_master,0,6,36600.0
Harmony,kung_fu_master,0,7,41800.0
Harmony,kung_fu_master,0,8,20800.0
Harmony,kung_fu_master,0,9,43600.0
Harmony,kung_fu_master,0,10,26100.0
Harmony,kung_fu_master,0,11,16100.0
Harmony,kung_fu_master,0,12,18700.0
Harmony,kung_fu_master,0,13,12000.0
Harmony,kung_fu_master,0,14,20600.0
Harmony,kung_fu_master,0,15,43200.0
Harmony,kung_fu_master,0,16,21300.0
Harmony,kung_fu_master,0,17,19400.0
Harmony,kung_fu_master,0,18,52400.0
Harmony,kung_fu_master,0,19,23100.0
Harmony,kung_fu_master,2,0,360.0
Harmony,kung_fu_master,2,1,520.0
Harmony,kung_fu_master,2,2,800.0
Harmony,kung_fu_master,2,3,5700.0
Harmony,kung_fu_master,2,4,7100.0
Harmony,kung_fu_master,2,5,6166.666666666667
Harmony,kung_fu_master,2,6,8350.0
Harmony,kung_fu_master,2,7,10566.666666666666
Harmony,kung_fu_master,2,8,6133.333333333333
Harmony,kung_fu_master,2,9,10350.0
Harmony,kung_fu_master,2,10,7350.0
Harmony,kung_fu_master,2,11,10750.0
Harmony,kung_fu_master,2,12,6166.666666666667
Harmony,kung_fu_master,2,13,9350.0
Harmony,kung_fu_master,2,14,8733.333333333334
Harmony,kung_fu_master,2,15,8900.0
Harmony,kung_fu_master,2,16,10400.0
Harmony,kung_fu_master,2,17,9850.0
Harmony,kung_fu_master,2,18,10333.333333333334
Harmony,kung_fu_master,2,19,13000.0
Harmony,kung_fu_master,3,0,720.0
Harmony,kung_fu_master,3,1,720.0
Harmony,kung_fu_master,3,2,1775.0
Harmony,kung_fu_master,3,3,4500.0
Harmony,kung_fu_master,3,4,18800.0
Harmony,kung_fu_master,3,5,21450.0
Harmony,kung_fu_master,3,6,32800.0
Harmony,kung_fu_master,3,7,31000.0
Harmony,kung_fu_master,3,8,21700.0
Harmony,kung_fu_master,3,9,25050.0
Harmony,kung_fu_master,3,10,37800.0
Harmony,kung_fu_master,3,11,24700.0
Harmony,kung_fu_master,3,12,16700.0
Harmony,kung_fu_master,3,13,22100.0
Harmony,kung_fu_master,3,14,24750.0
Harmony,kung_fu_master,3,15,30400.0
Harmony,kung_fu_master,3,16,26500.0
Harmony,kung_fu_master,3,17,30500.0
Harmony,kung_fu_master,3,18,26600.0
Harmony,kung_fu_master,3,19,33500.0
Harmony,kung_fu_master,4,0,360.0
Harmony,kung_fu_master,4,1,620.0
Harmony,kung_fu_master,4,2,800.0
Harmony,kung_fu_master,4,3,4325.0
Harmony,kung_fu_master,4,4,6566.666666666667
Harmony,kung_fu_master,4,5,6333.333333333333
Harmony,kung_fu_master,4,6,6966.666666666667
Harmony,kung_fu_master,4,7,8266.666666666666
Harmony,kung_fu_master,4,8,8600.0
Harmony,kung_fu_master,4,9,7333.333333333333
Harmony,kung_fu_master,4,10,10300.0
Harmony,kung_fu_master,4,11,11133.333333333334
Harmony,kung_fu_master,4,12,8166.666666666667
Harmony,kung_fu_master,4,13,11300.0
Harmony,kung_fu_master,4,14,18100.0
Harmony,kung_fu_master,4,15,25600.0
Harmony,kung_fu_master,4,16,21500.0
Harmony,kung_fu_master,4,17,11900.0
Harmony,kung_fu_master,4,18,25800.0
Harmony,kung_fu_master,4,19,28800.0
Harmony,kung_fu_master,5,0,1050.0
Harmony,kung_fu_master,5,1,566.6666666666666
Harmony,kung_fu_master,5,2,750.0
Harmony,kung_fu_master,5,3,3150.0
Harmony,kung_fu_master,5,4,6800.0
Harmony,kung_fu_master,5,5,10066.666666666666
Harmony,kung_fu_master,5,6,27000.0
Harmony,kung_fu_master,5,7,17000.0
Harmony,kung_fu_master,5,8,24100.0
Harmony,kung_fu_master,5,9,15900.0
Harmony,kung_fu_master,5,10,19000.0
Harmony,kung_fu_master,5,11,19900.0
Harmony,kung_fu_master,5,12,18900.0
Harmony,kung_fu_master,5,13,22200.0
Harmony,kung_fu_master,5,14,26700.0
Harmony,kung_fu_master,5,15,19400.0
Harmony,kung_fu_master,5,16,18900.0
Harmony,kung_fu_master,5,17,23500.0
Harmony,kung_fu_master,5,18,15200.0
Harmony,kung_fu_master,5,19,39600.0
Harmony,ms_pacman,0,0,248.0
Harmony,ms_pacman,0,1,316.0
Harmony,ms_pacman,0,2,320.0
Harmony,ms_pacman,0,3,253.33333333333334
Harmony,ms_pacman,0,4,342.22222222222223
Harmony,ms_pacman,0,5,653.3333333333334
Harmony,ms_pacman,0,6,590.0
Harmony,ms_pacman,0,7,618.8888888888889
Harmony,ms_pacman,0,8,621.25
Harmony,ms_pacman,0,9,658.8888888888889
Harmony,ms_pacman,0,10,582.2222222222222
Harmony,ms_pacman,0,11,775.0
Harmony,ms_pacman,0,12,768.75
Harmony,ms_pacman,0,13,657.5
Harmony,ms_pacman,0,14,738.75
Harmony,ms_pacman,0,15,844.2857142857143
Harmony,ms_pacman,0,16,745.7142857142857
Harmony,ms_pacman,0,17,987.1428571428571
Harmony,ms_pacman,0,18,1044.2857142857142
Harmony,ms_pacman,0,19,1171.4285714285713
Harmony,ms_pacman,2,0,226.0
Harmony,ms_pacman,2,1,253.0
Harmony,ms_pacman,2,2,402.0
Harmony,ms_pacman,2,3,356.3636363636364
Harmony,ms_pacman,2,4,625.0
Harmony,ms_pacman,2,5,506.6666666666667
Harmony,ms_pacman,2,6,542.5
Harmony,ms_pacman,2,7,493.0
Harmony,ms_pacman,2,8,898.5714285714286
Harmony,ms_pacman,2,9,702.8571428571429
Harmony,ms_pacman,2,10,872.8571428571429
Harmony,ms_pacman,2,11,871.25
Harmony,ms_pacman,2,12,811.4285714285714
Harmony,ms_pacman,2,13,948.75
Harmony,ms_pacman,2,14,1000.0
Harmony,ms_pacman,2,15,858.5714285714286
Harmony,ms_pacman,2,16,987.1428571428571
Harmony,ms_pacman,2,17,1010.0
Harmony,ms_pacman,2,18,997.1428571428571
Harmony,ms_pacman,2,19,881.4285714285714
Harmony,ms_pacman,3,0,256.6666666666667
Harmony,ms_pacman,3,1,282.0
Harmony,ms_pacman,3,2,261.0
Harmony,ms_pacman,3,3,572.8571428571429
Harmony,ms_pacman,3,4,465.0
Harmony,ms_pacman,3,5,365.55555555555554
Harmony,ms_pacman,3,6,516.6666666666666
Harmony,ms_pacman,3,7,625.0
Harmony,ms_pacman,3,8,745.0
Harmony,ms_pacman,3,9,758.5714285714286
Harmony,ms_pacman,3,10,541.1111111111111
Harmony,ms_pacman,3,11,562.5
Harmony,ms_pacman,3,12,923.75
Harmony,ms_pacman,3,13,838.5714285714286
Harmony,ms_pacman,3,14,664.2857142857143
Harmony,ms_pacman,3,15,595.5555555555555
Harmony,ms_pacman,3,16,883.75
Harmony,ms_pacman,3,17,708.5714285714286
Harmony,ms_pacman,3,18,800.0
Harmony,ms_pacman,3,19,923.75
Harmony,ms_pacman,4,0,280.0
Harmony,ms_pacman,4,1,237.0
Harmony,ms_pacman,4,2,252.0
Harmony,ms_pacman,4,3,352.85714285714283
Harmony,ms_pacman,4,4,473.3333333333333
Harmony,ms_pacman,4,5,432.0
Harmony,ms_pacman,4,6,436.6666666666667
Harmony,ms_pacman,4,7,491.1111111111111
Harmony,ms_pacman,4,8,602.5
Harmony,ms_pacman,4,9,777.5
Harmony,ms_pacman,4,10,655.7142857142857
Harmony,ms_pacman,4,11,761.25
Harmony,ms_pacman,4,12,752.2222222222222
Harmony,ms_pacman,4,13,801.25
Harmony,ms_pacman,4,14,687.7777777777778
Harmony,ms_pacman,4,15,958.5714285714286
Harmony,ms_pacman,4,16,852.5
Harmony,ms_pacman,4,17,678.75
Harmony,ms_pacman,4,18,723.3333333333334
Harmony,ms_pacman,4,19,992.8571428571429
Harmony,ms_pacman,5,0,230.0
Harmony,ms_pacman,5,1,293.3333333333333
Harmony,ms_pacman,5,2,321.25
Harmony,ms_pacman,5,3,558.75
Harmony,ms_pacman,5,4,297.0
Harmony,ms_pacman,5,5,510.0
Harmony,ms_pacman,5,6,391.1111111111111
Harmony,ms_pacman,5,7,634.2857142857143
Harmony,ms_pacman,5,8,752.2222222222222
Harmony,ms_pacman,5,9,657.5
Harmony,ms_pacman,5,10,820.0
Harmony,ms_pacman,5,11,987.1428571428571
Harmony,ms_pacman,5,12,865.7142857142857
Harmony,ms_pacman,5,13,1195.7142857142858
Harmony,ms_pacman,5,14,1056.25
Harmony,ms_pacman,5,15,890.0
Harmony,ms_pacman,5,16,1217.142857142857
Harmony,ms_pacman,5,17,1436.6666666666667
Harmony,ms_pacman,5,18,1162.857142857143
Harmony,ms_pacman,5,19,1247.142857142857
Harmony,pong,0,0,-20.4
Harmony,pong,0,1,-20.0
Harmony,pong,0,2,-20.666666666666668
Harmony,pong,0,3,-21.0
Harmony,pong,0,4,-20.5
Harmony,pong,0,5,-20.6
Harmony,pong,0,6,-20.5
Harmony,pong,0,7,-15.333333333333334
Harmony,pong,0,8,-15.5
Harmony,pong,0,9,-13.5
Harmony,pong,0,10,-13.0
Harmony,pong,0,11,-11.0
Harmony,pong,0,12,-14.0
Harmony,pong,0,13,-11.5
Harmony,pong,0,14,-10.0
Harmony,pong,0,15,-11.0
Harmony,pong,0,16,-5.5
Harmony,pong,0,17,-3.0
Harmony,pong,0,18,-5.0
Harmony,pong,0,19,-2.0
Harmony,pong,2,0,-20.4
Harmony,pong,2,1,-20.666666666666668
Harmony,pong,2,2,-20.333333333333332
Harmony,pong,2,3,-20.833333333333332
Harmony,pong,2,4,-21.0
Harmony,pong,2,5,-20.8
Harmony,pong,2,6,-18.666666666666668
Harmony,pong,2,7,-18.0
Harmony,pong,2,8,-20.0
Harmony,pong,2,9,-17.333333333333332
Harmony,pong,2,10,-16.0
Harmony,pong,2,11,-15.333333333333334
Harmony,pong,2,12,-17.0
Harmony,pong,2,13,-10.5
Harmony,pong,2,14,-15.0
Harmony,pong,2,15,-13.0
Harmony,pong,2,16,-14.0
Harmony,pong,2,17,-16.0
Harmony,pong,2,18,-8.0
Harmony,pong,2,19,-1.0
Harmony,pong,3,0,-20.2
Harmony,pong,3,1,-20.2
Harmony,pong,3,2,-20.571428571428573
Harmony,pong,3,3,-21.0
Harmony,pong,3,4,-20.5
Harmony,pong,3,5,-20.857142857142858
Harmony,pong,3,6,-20.25
Harmony,pong,3,7,-17.75
Harmony,pong,3,8,-17.0
Harmony,pong,3,9,-17.666666666666668
Harmony,pong,3,10,-16.333333333333332
Harmony,pong,3,11,-15.666666666666666
Harmony,pong,3,12,-12.0
Harmony,pong,3,13,-15.0
Harmony,pong,3,14,-11.0
Harmony,pong,3,15,-15.666666666666666
Harmony,pong,3,16,-14.0
Harmony,pong,3,17,-13.0
Harmony,pong,3,18,-6.5
Harmony,pong,3,19,-8.0
Harmony,pong,4,0,-20.4
Harmony,pong,4,1,-20.5
Harmony,pong,4,2,-20.833333333333332
Harmony,pong,4,3,-20.666666666666668
Harmony,pong,4,4,-20.666666666666668
Harmony,pong,4,5,-20.8
Harmony,pong,4,6,-18.25
Harmony,pong,4,7,-18.5
Harmony,pong,4,8,-17.666666666666668
Harmony,pong,4,9,-17.0
Harmony,pong,4,10,-19.0
Harmony,pong,4,11,-13.0
Harmony,pong,4,12,-9.5
Harmony,pong,4,13,-14.0
Harmony,pong,4,14,-14.5
Harmony,pong,4,15,-15.0
Harmony,pong,4,16,-9.0
Harmony,pong,4,17,-10.0
Harmony,pong,4,18,-11.0
Harmony,pong,4,19,-8.0
Harmony,pong,5,0,-20.2
Harmony,pong,5,1,-20.4
Harmony,pong,5,2,-20.833333333333332
Harmony,pong,5,3,-20.714285714285715
Harmony,pong,5,4,-20.666666666666668
Harmony,pong,5,5,-20.4
Harmony,pong,5,6,-20.666666666666668
Harmony,pong,5,7,-18.333333333333332
Harmony,pong,5,8,-19.666666666666668
Harmony,pong,5,9,-15.0
Harmony,pong,5,10,-16.333333333333332
Harmony,pong,5,11,-18.0
Harmony,pong,5,12,-14.5
Harmony,pong,5,13,-15.666666666666666
Harmony,pong,5,14,-17.5
Harmony,pong,5,15,-14.0
Harmony,pong,5,16,-13.0
Harmony,pong,5,17,-15.5
Harmony,pong,5,18,-17.0
Harmony,pong,5,19,-15.0
Harmony,private_eye,0,0,100.0
Harmony,private_eye,0,1,-450.0
Harmony,private_eye,0,2,1600.0
Harmony,private_eye,0,3,1902.0
Harmony,private_eye,0,4,1582.0
Harmony,private_eye,0,5,2071.5
Harmony,private_eye,0,6,4264.0
Harmony,private_eye,0,7,1945.5
Harmony,private_eye,0,8,1893.0
Harmony,private_eye,0,9,50.0
Harmony,private_eye,0,10,2020.5
Harmony,private_eye,0,11,-262.5
Harmony,private_eye,0,12,4000.0
Harmony,private_eye,0,13,4100.0
Harmony,private_eye,0,14,2000.0
Harmony,private_eye,0,15,4300.0
Harmony,private_eye,0,16,3817.0
Harmony,private_eye,0,17,3194.0
Harmony,private_eye,0,18,1958.5
Harmony,private_eye,0,19,3864.5
Harmony,private_eye,2,0,0.0
Harmony,private_eye,2,1,100.0
Harmony,private_eye,2,2,1892.0
Harmony,private_eye,2,3,-818.0
Harmony,private_eye,2,4,-912.0
Harmony,private_eye,2,5,100.0
Harmony,private_eye,2,6,100.0
Harmony,private_eye,2,7,-450.0
Harmony,private_eye,2,8,-450.0
Harmony,private_eye,2,9,4225.5
Harmony,private_eye,2,10,4622.0
Harmony,private_eye,2,11,1981.5
Harmony,private_eye,2,12,4370.0
Harmony,private_eye,2,13,-219.0
Harmony,private_eye,2,14,1677.5
Harmony,private_eye,2,15,4043.5
